AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;CD_PROGRAMA_IES;NM_PROGRAMA_IES;CD_CURSO_PPG;NM_CURSO;NM_GRAU_CURSO;CD_CONCEITO_CURSO;AN_INICIO_PREVISTO;DS_SITUACAO_CURSO;DT_SITUACAO_CURSO;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2017;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;42002010;582;UFSM;UNIVERSIDADE FEDERAL DE SANTA MARIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;SANTA MARIA;42002010026P8;BIODIVERSIDADE ANIMAL;42002010026D9;BIODIVERSIDADE ANIMAL;DOUTORADO;4;2009;EM FUNCIONAMENTO;13APR2018:00:00:00;163803;97720
2017;CIÊNCIAS SOCIAIS APLICADAS;DESENHO INDUSTRIAL;NÃO SE APLICA;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;53001010;2;UNB;UNIVERSIDADE DE BRASÍLIA;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;DF;BRASÍLIA;53001010101P4;DESIGN;53001010101M4;DESIGN;MESTRADO;3;2013;EM FUNCIONAMENTO;26SEP2013:00:00:00;165340;99513
2017;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA DO DESENVOLVIMENTO HUMANO;NÃO SE APLICA;37;PSICOLOGIA;53001010;2;UNB;UNIVERSIDADE DE BRASÍLIA;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;DF;BRASÍLIA;53001010062P9;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE;53001010062M9;PROCESSOS DE DESENVOLVIMENTO HUMANO E SAÚDE;MESTRADO;5;2006;EM FUNCIONAMENTO;18SEP2012:00:00:00;164872;99005
2017;CIÊNCIAS DA SAÚDE;MEDICINA;CIRURGIA;NÃO SE APLICA;17;MEDICINA III;33002029;NI;USP/RP;UNIVERSIDADE DE SÃO PAULO ( RIBEIRÃO PRETO );ESTADUAL;PÚBLICA;NÃO INFORMADO;SUDESTE;SP;RIBEIRÃO PRETO;33002029038P2;OFTALMOLOGIA OTORRINOLARINGOLOGIA E CIR. DE CABEÇA E PESCOÇO;33002029038M2;OFTALMOLOGIA OTORRINOLARINGOLOGIA E CIR. DE CABEÇA E PESCOÇO;MESTRADO;4;2003;EM FUNCIONAMENTO;18SEP2012:00:00:00;166011;100053
2017;CIÊNCIAS SOCIAIS APLICADAS;SERVIÇO SOCIAL;NÃO SE APLICA;NÃO SE APLICA;32;SERVIÇO SOCIAL;20001010;548;UFMA;UNIVERSIDADE FEDERAL DO MARANHÃO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;MA;SÃO LUÍS;20001010003P6;POLÍTICAS PÚBLICAS;20001010003D7;POLÍTICAS PÚBLICAS;DOUTORADO;6;2001;EM FUNCIONAMENTO;18SEP2012:00:00:00;172786;106459
2017;ENGENHARIAS;ENGENHARIA SANITÁRIA;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;32007019;6;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;OURO PRETO;32007019011P0;ENGENHARIA AMBIENTAL;32007019011D1;ENGENHARIA AMBIENTAL;DOUTORADO;5;2012;EM FUNCIONAMENTO;21DEC2012:00:00:00;175961;108978
2017;ENGENHARIAS;ENGENHARIA SANITÁRIA;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;32007019;6;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;OURO PRETO;32007019011P0;ENGENHARIA AMBIENTAL;32007019011M0;ENGENHARIA AMBIENTAL;MESTRADO;5;2001;EM FUNCIONAMENTO;20SEP2012:00:00:00;175961;108978
2017;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;33139016;636;ESPM;ESCOLA SUPERIOR DE PROPAGANDA E MARKETING;PARTICULAR;PRIVADA;FACULDADE;SUDESTE;SP;SÃO PAULO;33139016004P2;PRODUÇÃO JORNALÍSTICA E MERCADO MPPJM;33139016004F5;PRODUÇÃO JORNALÍSTICA E MERCADO - MPPJM;MESTRADO PROFISSIONAL;3;2016;EM FUNCIONAMENTO;06APR2018:00:00:00;176023;108980
2017;ENGENHARIAS;ENGENHARIA MECÂNICA;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;23001011;570;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;RN;NATAL;23001011074P9;ENGENHARIA MECATRÔNICA;23001011074M9;ENGENHARIA MECATRÔNICA;MESTRADO;3;2014;EM FUNCIONAMENTO;30DEC2013:00:00:00;173839;107323
2017;CIÊNCIAS HUMANAS;HISTÓRIA;NÃO SE APLICA;NÃO SE APLICA;40;HISTÓRIA;24009016;2564;UFCG;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PB;CAMPINA GRANDE;24009016018P5;HISTÓRIA;24009016018M5;HISTORIA;MESTRADO;3;2007;EM FUNCIONAMENTO;18SEP2012:00:00:00;131337;68091
2017;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;50008013;780;UNIC;UNIVERSIDADE DE CUIABÁ;PARTICULAR;PRIVADA;UNIVERSIDADE;CENTRO-OESTE;MT;CUIABÁ;50008013007P0;BIOCIÊNCIA ANIMAL;50008013007D1;BIOCIÊNCIA ANIMAL: SAÚDE E PRODUÇÃO ANIMAL NOS BIOMAS PANTANAL, CERRADO E AMAZÔNIA;DOUTORADO;4;2017;EM FUNCIONAMENTO;04MAR2018:00:00:00;130189;67047
2017;CIÊNCIAS AGRÁRIAS;CIÊNCIA E TECNOLOGIA DE ALIMENTOS;CIÊNCIA DE ALIMENTOS;NÃO SE APLICA;25;CIÊNCIA DE ALIMENTOS;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41001010021P7;CIÊNCIAS DOS ALIMENTOS;41001010021M7;CIÊNCIAS DOS ALIMENTOS;MESTRADO;6;1988;EM FUNCIONAMENTO;18SEP2012:00:00:00;130515;67353
2017;CIÊNCIAS HUMANAS;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;32006012;17;UFU;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;UBERLÂNDIA;32006012028P4;CIÊNCIAS SOCIAIS;32006012028M4;CIÊNCIAS SOCIAIS;MESTRADO;3;2010;EM FUNCIONAMENTO;11MAR2011:00:00:00;132122;68690
2017;CIÊNCIAS DA SAÚDE;FARMÁCIA;NÃO SE APLICA;NÃO SE APLICA;19;FARMÁCIA;32010010;596;UFVJM;UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;DIAMANTINA;32010010009P7;CIÊNCIAS FARMACÊUTICAS;32010010009M7;CIÊNCIAS FARMACÊUTICAS;MESTRADO;3;2011;EM FUNCIONAMENTO;06JUL2012:00:00:00;134362;70605
2017;CIÊNCIAS HUMANAS;PSICOLOGIA;NÃO SE APLICA;NÃO SE APLICA;37;PSICOLOGIA;32005016;576;UFJF;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;JUIZ DE FORA;32005016025P9;PSICOLOGIA;32005016025D0;PSICOLOGIA;DOUTORADO;5;2013;EM FUNCIONAMENTO;14MAR2013:00:00:00;133385;69783
2017;CIÊNCIAS HUMANAS;ANTROPOLOGIA;NÃO SE APLICA;NÃO SE APLICA;35;ANTROPOLOGIA / ARQUEOLOGIA;21001014;5;FUFPI;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ;FEDERAL;PÚBLICA;NÃO INFORMADO;NORDESTE;PI;TERESINA;21001014017P0;ANTROPOLOGIA;21001014017M0;ANTROPOLOGIA;MESTRADO;3;2009;EM FUNCIONAMENTO;03JUN2013:00:00:00;130110;66969
2017;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;33004030;NI;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ARARAQUARA );ESTADUAL;PÚBLICA;NÃO INFORMADO;SUDESTE;SP;ARARAQUARA;33004030059P1;ODONTOLOGIA;33004030059D2;ODONTOLOGIA;DOUTORADO;6;1993;EM FUNCIONAMENTO;18SEP2012:00:00:00;131451;68225
2017;MULTIDISCIPLINAR;ENSINO;NÃO SE APLICA;NÃO SE APLICA;46;ENSINO;40006018;588;UTFPR;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;PONTA GROSSA;40006018028P7;ENSINO DE CIÊNCIA E TECNOLOGIA;40006018028D8;ENSINO DE CIÊNCIA E TECNOLOGIA;DOUTORADO;4;2013;EM FUNCIONAMENTO;31MAY2013:00:00:00;163134;97153
2017;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIA DA INFORMAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010248P1;GESTÃO DA INFORMAÇÃO;33002010248F4;GESTÃO DA INFORMAÇÃO;MESTRADO PROFISSIONAL;4;2016;EM FUNCIONAMENTO;28JUL2016:00:00:00;164727;98785
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;SAÚDE E BIOLÓGICAS;NÃO SE APLICA;45;INTERDISCIPLINAR;33009015;591;UNIFESP;UNIVERSIDADE FEDERAL DE SÃO PAULO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SANTOS;33009015070P2;INTERDISCIPLINAR EM CIÊNCIAS DA SAÚDE;33009015070D3;DOUTORADO INTERDISCIPLINAR EM CIÊNCIAS DA SAÚDE;DOUTORADO;5;2012;EM FUNCIONAMENTO;11FEB2014:00:00:00;164740;98846
2017;CIÊNCIAS BIOLÓGICAS;GENÉTICA;NÃO SE APLICA;NÃO SE APLICA;6;CIÊNCIAS BIOLÓGICAS I;32001010;575;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;BELO HORIZONTE;32001010068P4;BIOINFORMÁTICA;32001010068D5;BIOINFORMÁTICA;DOUTORADO;7;2002;EM FUNCIONAMENTO;18SEP2012:00:00:00;164764;98850
2017;CIÊNCIAS HUMANAS;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;42007011;14;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;SÃO LEOPOLDO;42007011010P2;FILOSOFIA;42007011010D3;FILOSOFIA;DOUTORADO;5;2008;EM FUNCIONAMENTO;18SEP2012:00:00:00;161696;96042
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;NÃO SE APLICA;45;INTERDISCIPLINAR;33001014;7;UFSCAR;UNIVERSIDADE FEDERAL DE SÃO CARLOS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO CARLOS;33001014022P7;AGROECOLOGIA E DESENVOLVIMENTO RURAL;33001014022M7;AGROECOLOGIA E DESENVOLVIMENTO RURAL;MESTRADO;3;2006;EM FUNCIONAMENTO;18SEP2012:00:00:00;170022;103804
2017;ENGENHARIAS;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;40006018;588;UTFPR;UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CURITIBA;40006018001P1;ENGENHARIA ELÉTRICA E INFORMÁTICA INDUSTRIAL;40006018001D2;ENGENHARIA ELÉTRICA E INFORMÁTICA INDUSTRIAL;DOUTORADO;5;1999;EM FUNCIONAMENTO;18SEP2012:00:00:00;170237;104033
2017;CIÊNCIAS DA SAÚDE;NUTRIÇÃO;NÃO SE APLICA;NÃO SE APLICA;50;NUTRIÇÃO;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017151P6;NUTRIÇÃO CLÍNICA;31001017151F9;NUTRIÇÃO CLÍNICA;MESTRADO PROFISSIONAL;3;2013;EM FUNCIONAMENTO;03FEB2017:00:00:00;169661;103465
2017;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;27001016;NI;FUFSE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;FEDERAL;PÚBLICA;NÃO INFORMADO;NORDESTE;SE;SÃO CRISTÓVÃO;27001016010P1;QUÍMICA;27001016010D2;QUÍMICA;DOUTORADO;4;2015;EM FUNCIONAMENTO;09FEB2017:00:00:00;170231;104027
2017;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;33024014;22;UPM;UNIVERSIDADE PRESBITERIANA MACKENZIE;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33024014015P3;LETRAS;33024014015D4;LETRAS;DOUTORADO;6;2006;EM FUNCIONAMENTO;18SEP2012:00:00:00;168657;102544
2017;ENGENHARIAS;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;33011010;602;ITA;INSTITUTO TECNOLÓGICO DE AERONÁUTICA;FEDERAL;PÚBLICA;FACULDADE;SUDESTE;SP;SÃO JOSÉ DOS CAMPOS;33011010005P0;ENGENHARIA ELETRÔNICA E COMPUTAÇÃO;33011010005D1;ENGENHARIA ELETRÔNICA E COMPUTAÇÃO;DOUTORADO;4;1969;EM FUNCIONAMENTO;18SEP2012:00:00:00;173229;106798
2017;ENGENHARIAS;ENGENHARIA ELÉTRICA;NÃO SE APLICA;NÃO SE APLICA;14;ENGENHARIAS IV;33011010;602;ITA;INSTITUTO TECNOLÓGICO DE AERONÁUTICA;FEDERAL;PÚBLICA;FACULDADE;SUDESTE;SP;SÃO JOSÉ DOS CAMPOS;33011010005P0;ENGENHARIA ELETRÔNICA E COMPUTAÇÃO;33011010005M0;ENGENHARIA ELETRÔNICA E COMPUTAÇÃO;MESTRADO;4;1961;EM FUNCIONAMENTO;18SEP2012:00:00:00;173229;106798
2017;CIÊNCIAS EXATAS E DA TERRA;ASTRONOMIA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;31013015;NI;ON;OBSERVATÓRIO NACIONAL;FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;RJ;RIO DE JANEIRO;31013015001P9;ASTRONOMIA;31013015001D0;ASTRONOMIA;DOUTORADO;6;1975;EM FUNCIONAMENTO;18SEP2012:00:00:00;174656;107942
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;33006016;19;PUCCAMP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;CAMPINAS;33006016016P9;LINGUAGENS, MÍDIA E ARTE;33006016016M9;LINGUAGENS, MÍDIA E ARTE;MESTRADO;3;2016;EM FUNCIONAMENTO;23FEB2016:00:00:00;175337;108465
2017;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;23001011;570;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;RN;NATAL;23001011005P7;PATOLOGIA ORAL;23001011005M7;PATOLOGIA ORAL;MESTRADO;4;1978;EM FUNCIONAMENTO;19APR2017:00:00:00;166962;100910
2017;CIÊNCIAS DA SAÚDE;MEDICINA;ANATOMIA PATOLÓGICA E PATOLOGIA CLÍNICA;NÃO SE APLICA;16;MEDICINA II;22001018;583;UFC;UNIVERSIDADE FEDERAL DO CEARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;CE;FORTALEZA;22001018019P5;PATOLOGIA;22001018019M5;PATOLOGIA;MESTRADO;4;1991;EM FUNCIONAMENTO;18SEP2012:00:00:00;166978;100966
2017;CIÊNCIAS SOCIAIS APLICADAS;ARQUITETURA E URBANISMO;NÃO SE APLICA;NÃO SE APLICA;29;ARQUITETURA, URBANISMO E DESIGN;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42001013049P8;ARQUITETURA;42001013049M8;ARQUITETURA;MESTRADO;5;1990;EM FUNCIONAMENTO;18SEP2012:00:00:00;167468;101379
2017;MULTIDISCIPLINAR;BIOTECNOLOGIA;NÃO SE APLICA;NÃO SE APLICA;48;BIOTECNOLOGIA;40004015;57;UEM;UNIVERSIDADE ESTADUAL DE MARINGÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;MARINGÁ;40004015042P7;BIOTECNOLOGIA AMBIENTAL;40004015042M7;BIOTECNOLOGIA AMBIENTAL;MESTRADO;4;2013;EM FUNCIONAMENTO;05JUN2013:00:00:00;167528;101439
2017;LINGÜÍSTICA, LETRAS E ARTES;LETRAS;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010105P6;LETRAS (LÍNGUA E LITERATURA ALEMÃ);33002010105D7;LETRAS (LÍNGUA E LITERATURA ALEMÃ);DOUTORADO;4;1971;EM FUNCIONAMENTO;18SEP2012:00:00:00;165016;99224
2017;CIÊNCIAS EXATAS E DA TERRA;QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;4;QUÍMICA;21001014;5;FUFPI;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ;FEDERAL;PÚBLICA;NÃO INFORMADO;NORDESTE;PI;TERESINA;21001014003P9;QUÍMICA;21001014003M9;QUÍMICA;MESTRADO;4;1999;EM FUNCIONAMENTO;18SEP2012:00:00:00;165962;100005
2017;CIÊNCIAS SOCIAIS APLICADAS;MUSEOLOGIA;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;31021018;693;UNIRIO;UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31021018008P2;MUSEOLOGIA E PATRIMÖNIO;31021018008M2;MUSEOLOGIA E PATRIMÔNIO;MESTRADO;4;2006;EM FUNCIONAMENTO;18SEP2012:00:00:00;167890;101819
2017;LINGÜÍSTICA, LETRAS E ARTES;LINGÜÍSTICA;NÃO SE APLICA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;33004030;NI;UNESP-ARAR;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO ( ARARAQUARA );ESTADUAL;PÚBLICA;NÃO INFORMADO;SUDESTE;SP;ARARAQUARA;33004030009P4;LINGUÍSTICA E LÍNGUA PORTUGUESA;33004030009D5;LINGUÍSTICA E LÍNGUA PORTUGUESA;DOUTORADO;6;1977;EM FUNCIONAMENTO;18SEP2012:00:00:00;168230;102136
2017;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;33103011;953;UNIMES;UNIVERSIDADE METROPOLITANA DE SANTOS;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;SANTOS;33103011004P9;MEDICINA VETERINÁRIA NO MEIO AMBIENTE LITORANEO;33103011004M9;MEDICINA VETERINÁRIA NO MEIO AMBIENTE LITORÂNEO;MESTRADO;3;2017;EM FUNCIONAMENTO;18FEB2018:00:00:00;175870;108910
2017;CIÊNCIAS HUMANAS;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;22003010;29;UECE;UNIVERSIDADE ESTADUAL DO CEARÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;CE;FORTALEZA;22003010009P2;SOCIOLOGIA;22003010009D3;SOCIOLOGIA;DOUTORADO;4;2017;EM FUNCIONAMENTO;16MAR2018:00:00:00;176101;109098
2017;CIÊNCIAS DA SAÚDE;FARMÁCIA;NÃO SE APLICA;NÃO SE APLICA;19;FARMÁCIA;52001016;584;UFG;UNIVERSIDADE FEDERAL DE GOIÁS;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;GO;GOIÂNIA;52001016031P0;CIÊNCIAS FARMACÊUTICAS;52001016031M0;CIÊNCIAS FARMACÊUTICAS;MESTRADO;4;2005;EM FUNCIONAMENTO;18SEP2012:00:00:00;174609;107855
2017;ENGENHARIAS;ENGENHARIA SANITÁRIA;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;25003011;587;UFRPE;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;25003011036P8;ENGENHARIA AMBIENTAL;25003011036M8;ENGENHARIA AMBIENTAL;MESTRADO;4;2013;EM FUNCIONAMENTO;25JAN2013:00:00:00;175270;108424
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;32011016;595;UNIFAL;UNIVERSIDADE FEDERAL DE ALFENAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;VARGINHA;32011016012P0;GESTÃO PÚBLICA E SOCIEDADE;32011016012M0;GESTÃO PÚBLICA E SOCIEDADE;MESTRADO;3;2012;EM FUNCIONAMENTO;11FEB2014:00:00:00;176039;109036
2017;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;51001012;694;UFMS;FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;MS;CORUMBÁ;51001012026P3;EDUCAÇÃO;51001012026M3;EDUCAÇÃO - EDUCAÇÃO SOCIAL;MESTRADO;3;2009;EM FUNCIONAMENTO;18SEP2012:00:00:00;176089;109086
2017;MULTIDISCIPLINAR;INTERDISCIPLINAR;MEIO AMBIENTE E AGRÁRIAS;NÃO SE APLICA;45;INTERDISCIPLINAR;53001010;2;UNB;UNIVERSIDADE DE BRASÍLIA;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;DF;BRASÍLIA;53001010093P1;MEIO AMBIENTE E DESENVOLVIMENTO RURAL;53001010093M1;MEIO AMBIENTE E DESENVOLVIMENTO RURAL;MESTRADO;3;2012;EM FUNCIONAMENTO;06JUL2012:00:00:00;172232;105909
2017;LINGÜÍSTICA, LETRAS E ARTES;ARTES;NÃO SE APLICA;NÃO SE APLICA;11;ARTES;30001013;573;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;ES;VITÓRIA;30001013024P1;ARTES;30001013024M1;ARTES;MESTRADO;3;2006;EM FUNCIONAMENTO;26FEB2018:00:00:00;172398;106109
2017;LINGÜÍSTICA, LETRAS E ARTES;ARTES;MÚSICA;NÃO SE APLICA;11;ARTES;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017170P0;MÚSICA;31001017170F3;PROGRAMA DE PÓS-GRADUAÇÃO PROFISSIONAL EM MÚSICA DA ESCOLA DE MÚSICA DA UFRJ-PROMUS;MESTRADO PROFISSIONAL;3;2016;EM FUNCIONAMENTO;17JAN2017:00:00:00;168266;102172
2017;LINGÜÍSTICA, LETRAS E ARTES;LINGÜÍSTICA;LINGÜÍSTICA APLICADA;NÃO SE APLICA;41;LINGUÍSTICA E LITERATURA;33005010;546;PUC/SP;PONTIFÍCIA UNIVERSIDADE CATÓLICA DE SÃO PAULO;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33005010023P2;LINGÜÍSTICA APLICADA E ESTUDOS DA LINGUAGEM;33005010023D3;LINGÜÍSTICA APLICADA E ESTUDOS DA LINGUAGEM;DOUTORADO;5;1979;EM FUNCIONAMENTO;18SEP2012:00:00:00;168481;102405
2017;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;NÃO SE APLICA;NÃO SE APLICA;2;CIÊNCIA DA COMPUTAÇÃO;27001016;NI;FUFSE;FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE;FEDERAL;PÚBLICA;NÃO INFORMADO;NORDESTE;SE;SÃO CRISTÓVÃO;27001016029P4;CIÊNCIA DA COMPUTAÇÃO;27001016029M4;CIÊNCIA DA COMPUTAÇÃO;MESTRADO;3;2010;EM FUNCIONAMENTO;24MAR2011:00:00:00;168621;102509
2017;CIÊNCIAS DA SAÚDE;MEDICINA;SAÚDE MATERNO-INFANTIL;NÃO SE APLICA;16;MEDICINA II;31010016;NI;FIOCRUZ;FUNDACAO OSWALDO CRUZ (FIOCRUZ);FEDERAL;PÚBLICA;NÃO INFORMADO;SUDESTE;RJ;RIO DE JANEIRO;31010016029P1;PESQUISA APLICADA À SAÚDE DA CRIANÇA E DA MULHER;31010016029D2;PESQUISA APLICADA À SAÚDE DA CRIANÇA E DA MULHER;DOUTORADO;4;2011;EM FUNCIONAMENTO;23MAR2018:00:00:00;168749;102627
